,text,is_spam
2577,RT @army2pr: 🇹🇭🤝🇺🇸#เริ่มแล้วหนุมานการ์เดียน2020 #กองทัพบกไทยฝึกร่วมกองทัพบกสหรัฐฯ https://t.co/Vj4mGK9zY3,1
2578,"RT @newtv_18: กกต.แจงการตรวจสอบพรรคการเมืองกู้เงิน
#new18 #นิว18 #newtv #นิวทีวี #กกต #ตรวจสอบ #การเมือง #กู้เงิน #พรรคการเมือง
 https://t.…",1
2579,"RT @army2pr: กองทัพบก ยืนยันเตรียมโรงแรม ใน กทม. state quarantine ตามมาตรการของ ศบค. กักกัน 151 ทหารไทย
หลังกลับฝึก 'LF2020' ฮาวาย ยืนยันไ…",1
2580,"RT @army2pr: ข้ามแดนนครพนมปลอดภัย หมอทหารใส่ใจเฝ้าระวังโคโรน่าไวรัส ณ ด่านพรมแดนสะพานมิตรภาพไทย-ลาว แห่งที่ 3 จ.นครพนม 
#กองทัพภาคที่2 http…",1
2581,"RT @army2pr: #กองทัพบก 
#กองทัพภาคที่2 https://t.co/id6YiDj4Yj",1
2582,"RT @army2pr: มทบ.๒๑/ศบภ.มทบ.๒๑ จัดรถยนต์บรรทุกน้ำ ขนาด ๖,๐๐๐ ลิตร
พร้อมกำลังพล  ๓ นาย แจกจ่ายน้ำช่วยเหลือผู้ประสบภัยแล้ง ในพื้นที่ เทศบาลตำ…",1
2583,"RT @army2pr: กองทัพบกเป็นที่พึ่งของประชาชนในทุกโอกาส
#กองทัพบก https://t.co/pzdWIHg0Te",1
2584,"RT @army2pr: “แม่ทัพห่วงใยส่งผู้แทนเยี่ยมตำรวจบาดเจ็บจากเหตุปะทะ”
แม่ทัพภาคที่ 2 ห่วงใยได้มอบหมายให้ พันเอก วิทยา สระแกทอง รองเสนาธิการกอง…",1
2585,"RT @army2pr: #กองทัพบก 
#กองทัพภาคที่2 https://t.co/id6YiDj4Yj",1
2586,"RT @army2pr: “จิตอาสา 904 ”
กองพันทหารราบที่ 1 กรมทหารราบที่ 13 ได้จัดกำลังพล จำนวน 21 นาย ร่วมกิจกรรมทำความสะอาด(kick Off ) สายทางอุดรธานี…",1
2587,"RT @army2pr: #กองทัพบก
#กองทัพภาคที่2 https://t.co/zp5f0ZwIYM",1
2588,"RT @army2pr: ""จะมองผ่านเลนส์..หรือ..มองผ่านตา..ก็ไม่มีค่าถ้าไม่มองด้วยใจ"" 💚

 กรมทหารราบที่ 8 ฝึกการเข้าตีในเวลากลางคืน และการยิงปืนในการ…",1
2589,"RT @army2pr: มทบ.๒๑/ศบภ.มทบ.๒๑ จัดรถยนต์บรรทุกน้ำ ขนาด ๖,๐๐๐ ลิตร
พร้อมกำลังพล  ๓ นาย แจกจ่ายน้ำช่วยเหลือผู้ประสบภัยแล้ง ในพื้นที่ เทศบาลตำ…",1
2590,RT @army2pr: มุมสูงยิ่งใหญ่อลังการ ทหารทัพภาค2 ถวายสัตย์ปฏิญาณ เนื่องในพระราชพิธีบรมราชาภิเษก พุทธศักราช 2562 และวันกองทัพไทย 18 มกราคม 256…,1
2591,"RT @army2pr: #กรมทหารราบที่ 23 เข้า เยี่ยมผู้ที่ได้บาดเจ็บจากเหตุกราดยิง ฯ รพ.มหาราชนครราชสีมา อ.เมือง จว.น.ม.
#กองทัพภาคที่2 https://t.co/…",1
2592,"RT @army2pr: #วันทหารผ่านศึก🇹🇭 
📍มันเข้ามา เราต้าน  ทหารกล้า              
สีแดงทา  อธิปไตย  หนึ่งใช่สอง
เลือดและเนื้อ  สละ  หนุนประคอง…",1
2593,RT @army2pr: “มทบ.24 จัดกำลังพลร่วมบริจาคโลหิตในโครงการ PEA ใส่ใจทุกชีวิต บริจาคโลหิต 10 ล้านซีซี” https://t.co/aekPUBS4nX,1
2594,"RT @army2pr: ทหารกองทัพภาคที่ 2 บรรพชาหน้าไฟ 30 รูป อุทิศส่วนกุศลให้ผู้วายชนม์”
 #กองทัพภาคที่2 https://t.co/v6ecsuRDO1",1
2595,"RT @army2pr: ""บริจาคเลือด”

กองพันทหารราบที่ 1 กรมทหารราบที่ 13 ได้จัดกำลังพล จำนวน 12 นาย ร่วมบริจาคโลหิตกับการไฟฟ้าส่วนภูมิภาค(PEA) ณ สำ…",1
2596,"RT @army2pr: #ทหารเป็นที่พึ่งของประชาชนในทุกโอกาศ 
#กองทัพภาคที่2 https://t.co/EsBCS3Bdb6",1
2597,"RT @army2pr: #ทหารเป็นที่พึ่งของประชาชนในทุกโอกาส
#กองทัพบกโดย มณฑลทหารบกที่ 28 
แท็กทีมแบกมอเตอร์ไซต์ดับไฟป่า https://t.co/5PaXN8o1eE",1
2598,RT @army2pr: 🇹🇭🤝🇺🇸#เริ่มแล้วหนุมานการ์เดียน2020 #กองทัพบกไทยฝึกร่วมกองทัพบกสหรัฐฯ https://t.co/Vj4mGK9zY3,1
2599,"RT @army2pr: มทบ.๒๑/ศบภ.มทบ.๒๑ จัดรถยนต์บรรทุกน้ำ ขนาด ๖,๐๐๐ ลิตร
พร้อมกำลังพล  ๓ นาย แจกจ่ายน้ำช่วยเหลือผู้ประสบภัยแล้ง ในพื้นที่ เทศบาลตำ…",1
2600,"RT @army2pr: ""จะมองผ่านเลนส์..หรือ..มองผ่านตา..ก็ไม่มีค่าถ้าไม่มองด้วยใจ"" 💚

 กรมทหารราบที่ 8 ฝึกการเข้าตีในเวลากลางคืน และการยิงปืนในการ…",1
2601,RT @army2pr: 🇹🇭🤝🇺🇸#เริ่มแล้วหนุมานการ์เดียน2020 #กองทัพบกไทยฝึกร่วมกองทัพบกสหรัฐฯ https://t.co/Vj4mGK9zY3,1
2602,"RT @army2pr: ไม่ว่าเหตุการณ์ใด เราจะไม่ทิ้งใครไว้ข้างหลัง

#กองทัพบกเพื่อชาติศาสน์กษัตริย์และประชาชน
#RoyalThaiArmy
#กองทัพบก https://t.co/…",1
